koi_disposition,koi_prad,koi_teq,koi_period
FALSE POSITIVE,2.67,239,531.33282
FALSE POSITIVE,22.6,615,326.370361
FALSE POSITIVE,6.81,559,148.666527
FALSE POSITIVE,2.58,337,163.104677
FALSE POSITIVE,1.09,1988,1.10656965
FALSE POSITIVE,35.98,572,46.27052487
FALSE POSITIVE,1.66,987,13.4256161
FALSE POSITIVE,1.62,291,590.44065
FALSE POSITIVE,1.88,300,241.647602
CANDIDATE,2.74,308,581.7290059999999
FALSE POSITIVE,18.07,440,393.946106
CANDIDATE,1.54,584,56.00178199999999
CANDIDATE,8.25,812,69.932459
CONFIRMED,11.67,350,287.377314
FALSE POSITIVE,1.96,184,367.72767000000005
FALSE POSITIVE,0.82,1004,4.20601251
FALSE POSITIVE,69.37,1303,4.18236124
CANDIDATE,0.72,707,18.9828305
FALSE POSITIVE,0.54,862,7.87173698
FALSE POSITIVE,3.13,422,357.437578
CANDIDATE,1.92,404,215.634356
CANDIDATE,8.1,1051,30.928897999999997
FALSE POSITIVE,1.8,275,506.771836
FALSE POSITIVE,1.82,523,57.1143966
CANDIDATE,1.65,570,59.4037839
FALSE POSITIVE,3.61,230,485.91275999999993
FALSE POSITIVE,1.39,568,20.5311708
FALSE POSITIVE,65.97,983,21.92866538
CANDIDATE,1.55,234,651.07431
FALSE POSITIVE,2.01,296,545.5461799999999
FALSE POSITIVE,79.4,1882,1.9284208230000002
CANDIDATE,2.38,354,271.79029199999997
CANDIDATE,0.6,1029,3.5645248999999994
FALSE POSITIVE,1.33,314,426.34444
FALSE POSITIVE,0.64,449,48.245550099999996
FALSE POSITIVE,46743.4,506,256.84614300000004
FALSE POSITIVE,2.89,395,146.93151799999998
CANDIDATE,2.56,243,377.311149
FALSE POSITIVE,3.07,236,309.19347
CANDIDATE,2.26,922,15.18575582
FALSE POSITIVE,2.86,375,290.625016
FALSE POSITIVE,38.32,3531,2.945414866
FALSE POSITIVE,48.88,305,232.82228500000002
FALSE POSITIVE,0.82,135,146.355097
CANDIDATE,1.35,717,26.092284
FALSE POSITIVE,2.98,198,514.14221
FALSE POSITIVE,4.1,483,47.062897799999995
FALSE POSITIVE,29.28,655,26.7371395
FALSE POSITIVE,3.04,279,310.61298999999997
FALSE POSITIVE,7.1,410,461.1417
CANDIDATE,1.57,325,100.345648
FALSE POSITIVE,14.02,441,498.24938
FALSE POSITIVE,31.6,2113,1.5730200980000002
CANDIDATE,18.39,3570,1.534679933
FALSE POSITIVE,4.49,645,71.59889
FALSE POSITIVE,2.77,271,367.6758
CANDIDATE,8.41,363,354.21154
CANDIDATE,2.49,376,171.02869099999998
CANDIDATE,2.77,320,624.90338
CANDIDATE,1.18,410,25.5338535
CANDIDATE,2.75,253,339.18998
FALSE POSITIVE,79.99,1476,2.9760125110000004
FALSE POSITIVE,2.32,216,349.73652000000004
FALSE POSITIVE,360.08,3359,1.6060031209999999
FALSE POSITIVE,14.79,1020,61.43800699999999
CANDIDATE,1.64,331,436.18813
FALSE POSITIVE,0.76,790,19.545185
FALSE POSITIVE,1.89,306,215.04426899999999
CANDIDATE,16.68,698,169.33066599999998
FALSE POSITIVE,3.06,1901,1.174683069
FALSE POSITIVE,1.46,600,33.2948005
FALSE POSITIVE,1.89,259,371.56492000000003
CANDIDATE,1.03,94,546.53309
FALSE POSITIVE,2.06,298,364.63189
CANDIDATE,4.42,375,330.738115
CANDIDATE,2.03,427,78.876125
FALSE POSITIVE,1.94,555,106.779168
CANDIDATE,1.03,349,12.5748872
CANDIDATE,2.38,235,484.17200499999996
FALSE POSITIVE,2.48,216,277.77499
FALSE POSITIVE,1.93,255,561.08191
FALSE POSITIVE,1.69,783,28.615014000000002
FALSE POSITIVE,8.16,670,105.5904748
FALSE POSITIVE,38.71,1486,3.017155419
FALSE POSITIVE,1.64,521,52.672762399999996
FALSE POSITIVE,0.71,524,34.4886903
FALSE POSITIVE,29.97,782,222.06892799999997
FALSE POSITIVE,30.51,2206,0.56493398
FALSE POSITIVE,2.06,238,550.86514
CANDIDATE,1.84,224,380.39474
FALSE POSITIVE,1.97,228,350.98474
FALSE POSITIVE,11.33,554,298.4688
FALSE POSITIVE,0.77,201,528.1098400000001
FALSE POSITIVE,2.21,413,119.669671
FALSE POSITIVE,1.27,173,598.31791
CANDIDATE,1.95,491,33.3726538
CANDIDATE,20.03,741,143.16369699999998
FALSE POSITIVE,2.1,246,250.4858
FALSE POSITIVE,2.04,303,401.38712000000004
FALSE POSITIVE,1.05,265,288.94276
FALSE POSITIVE,37.15,367,273.6857427
FALSE POSITIVE,116.14,1106,17.74545614
FALSE POSITIVE,2.6,250,603.3102
CONFIRMED,3.06,794,7.20281185
FALSE POSITIVE,1.65,427,36.47727879999999
CANDIDATE,1.35,301,179.25465
FALSE POSITIVE,1.92,481,59.965517500000004
FALSE POSITIVE,15.19,783,112.95128700000001
CANDIDATE,2.0,385,103.363691
FALSE POSITIVE,1.4,291,251.95853300000002
FALSE POSITIVE,11.67,260,276.87949199999997
FALSE POSITIVE,15.36,519,389.169027
FALSE POSITIVE,44.01,752,18.78970984
FALSE POSITIVE,32.86,2307,0.915782856
CANDIDATE,124.42,13184,0.66882716
FALSE POSITIVE,1.9,206,370.05917999999997
FALSE POSITIVE,17.47,688,43.5428781
CANDIDATE,1.25,744,19.4534296
FALSE POSITIVE,0.46,591,3.7229368999999997
FALSE POSITIVE,0.65,1577,1.80455062
FALSE POSITIVE,1.02,661,10.1955065
CONFIRMED,1.31,508,16.9348104
CANDIDATE,72.59,509,44.7055876
CANDIDATE,1.82,1030,14.516815099999999
FALSE POSITIVE,2.17,1502,1.540393027
FALSE POSITIVE,2.04,2870,0.8880451840000001
CANDIDATE,58.37,902,43.9311596
FALSE POSITIVE,1.04,145,494.62409
FALSE POSITIVE,6.93,338,573.23826
FALSE POSITIVE,34.8,438,78.60436061
FALSE POSITIVE,2.61,401,294.202469
FALSE POSITIVE,1.68,320,116.170346
FALSE POSITIVE,2.29,199,452.30053
FALSE POSITIVE,1.39,2389,1.55935718
FALSE POSITIVE,1.75,412,100.62944300000001
FALSE POSITIVE,32.58,599,438.98395999999997
FALSE POSITIVE,2.8,362,273.169948
CONFIRMED,2.08,636,14.5123622
FALSE POSITIVE,44.76,2410,1.4342003269999999
FALSE POSITIVE,77.15,1324,8.653098686
FALSE POSITIVE,63.06,1568,2.302365255
FALSE POSITIVE,20.81,645,23.0295222
FALSE POSITIVE,27.1,181,359.04147
FALSE POSITIVE,52.26,1940,0.52363021
CANDIDATE,1.08,5313,0.523632451
FALSE POSITIVE,1.8,224,492.25299
FALSE POSITIVE,48.59,265,293.5056071
FALSE POSITIVE,1.56,946,25.95247
CANDIDATE,3.33,264,198.895864
FALSE POSITIVE,1.86,241,491.08027000000004
FALSE POSITIVE,1447.13,1656,3.3502097539999998
FALSE POSITIVE,6.99,323,628.592314
FALSE POSITIVE,1.31,267,471.37787000000003
FALSE POSITIVE,1.4,125,425.22927000000004
FALSE POSITIVE,2.93,1636,5.177906500000001
FALSE POSITIVE,2.0,225,474.22897
CANDIDATE,2.88,242,371.50631
FALSE POSITIVE,0.83,875,5.24331899
FALSE POSITIVE,29.6,885,10.31453308
FALSE POSITIVE,1.96,685,15.52861675
FALSE POSITIVE,55.23,409,53.50186097
FALSE POSITIVE,65.42,836,10.69223009
FALSE POSITIVE,1.18,536,15.739765099999998
FALSE POSITIVE,73.06,601,73.33779840000001
FALSE POSITIVE,2.64,265,459.23193
FALSE POSITIVE,1.08,354,212.76701
FALSE POSITIVE,1.44,267,386.62189
FALSE POSITIVE,34.61,1254,84.644104
FALSE POSITIVE,2.92,194,575.95408
CANDIDATE,2.32,187,426.942225
CANDIDATE,1.72,343,83.499618
CANDIDATE,2.02,232,188.664098
CANDIDATE,1.32,447,75.636309
FALSE POSITIVE,96.19,2441,1.21374744
FALSE POSITIVE,2.19,209,492.23807999999997
FALSE POSITIVE,2.09,249,372.30881
FALSE POSITIVE,1.37,386,112.48226000000001
FALSE POSITIVE,50.53,1706,2.41172358
CANDIDATE,0.82,1479,5.71966537
FALSE POSITIVE,72.26,329,209.06299280000002
CANDIDATE,2.02,309,201.621794
FALSE POSITIVE,29.56,455,70.33587975
FALSE POSITIVE,2.2,289,591.37382
CANDIDATE,6.04,1176,24.6777128
FALSE POSITIVE,1.42,380,136.355967
FALSE POSITIVE,4.68,498,532.9307
CANDIDATE,2.0,293,284.699924
FALSE POSITIVE,4.7,386,444.89410999999996
CANDIDATE,10.03,452,402.20968999999997
FALSE POSITIVE,9.57,466,229.86927999999997
FALSE POSITIVE,25.74,1038,5.14108479
FALSE POSITIVE,1.5,591,40.1043796
FALSE POSITIVE,56.45,639,30.1146815
CANDIDATE,1.19,480,69.775633
FALSE POSITIVE,1.54,611,58.502943099999996
CANDIDATE,3.24,283,415.748785
FALSE POSITIVE,56.41,635,36.1826854
CANDIDATE,0.97,701,24.152786399999997
CANDIDATE,1.4,1279,11.1734401
CANDIDATE,2.0,236,428.379308
FALSE POSITIVE,26.56,1448,1.5070992890000001
FALSE POSITIVE,1169.79,159,253.65226299999998
FALSE POSITIVE,2.18,187,485.57785
FALSE POSITIVE,2.34,209,374.05697000000004
FALSE POSITIVE,2.03,192,643.4528
CANDIDATE,2.04,250,339.633833
FALSE POSITIVE,18.7,1696,1.061934307
CANDIDATE,1.33,523,100.494129
CANDIDATE,1.26,332,182.453195
FALSE POSITIVE,12.88,2377,0.536551592
FALSE POSITIVE,1.57,203,383.26217
CANDIDATE,3.71,241,178.266978
FALSE POSITIVE,8.71,231,215.73782599999998
FALSE POSITIVE,1.22,189,507.48249000000004
FALSE POSITIVE,4.3,950,30.977115100000002
FALSE POSITIVE,4.44,1033,30.211116200000003
CONFIRMED,6.28,240,76.37785500000001
FALSE POSITIVE,60.79,496,55.24900733
CANDIDATE,1.21,657,14.267343900000002
FALSE POSITIVE,1.39,532,22.52907
FALSE POSITIVE,1.74,266,370.91308
CANDIDATE,91.09,2815,7.41505161
FALSE POSITIVE,176.4,1960,2.742590902
CANDIDATE,1.08,206,541.04472
FALSE POSITIVE,2.22,210,571.14302
FALSE POSITIVE,2.91,274,216.453511
FALSE POSITIVE,3.63,206,540.3926700000001
CANDIDATE,1.73,356,190.90524299999998
FALSE POSITIVE,65.27,1047,11.015388900000001
FALSE POSITIVE,1.96,274,231.52160800000001
FALSE POSITIVE,2.47,480,180.890384
FALSE POSITIVE,2.41,230,495.85418899999996
FALSE POSITIVE,136.3,2220,2.037453129
CANDIDATE,2.03,212,318.25858
CANDIDATE,1.34,874,11.006795
CANDIDATE,1.96,314,177.37583
FALSE POSITIVE,62.03,756,35.164087
CANDIDATE,2.63,266,366.55705
CANDIDATE,1.78,435,124.88721399999999
FALSE POSITIVE,40.94,2429,0.5330008860000001
FALSE POSITIVE,1.84,463,99.97889
CANDIDATE,2.1,265,295.958914
CANDIDATE,2.32,333,120.93866899999999
FALSE POSITIVE,1.82,469,42.070868
CANDIDATE,1.86,210,631.9911599999999
FALSE POSITIVE,2.88,307,401.73242999999997
FALSE POSITIVE,10.58,1075,37.368380200000004
FALSE POSITIVE,1.24,221,615.8192799999999
CANDIDATE,2.97,300,557.92882
FALSE POSITIVE,28199.3,702,77.51257
CANDIDATE,7.45,638,46.969389
FALSE POSITIVE,42.41,1541,0.512581525
CANDIDATE,24.34,675,206.801125
CANDIDATE,17.96,1646,14.001906400000001
CANDIDATE,2.25,278,425.593391
CANDIDATE,2.55,302,237.819002
FALSE POSITIVE,21.53,529,412.227551
FALSE POSITIVE,1.18,189,586.6317700000001
FALSE POSITIVE,3.69,241,364.95068
FALSE POSITIVE,0.73,197,438.00974
FALSE POSITIVE,444.46,3167,3.479508244
FALSE POSITIVE,1.85,315,406.29695
CANDIDATE,3.18,3183,0.9886684000000001
FALSE POSITIVE,1.3,208,513.14417
CANDIDATE,2.76,295,114.12716
FALSE POSITIVE,45.89,1971,17.0497376
FALSE POSITIVE,2.23,1047,13.0366377
CANDIDATE,0.59,834,2.64181261
FALSE POSITIVE,11761.1,594,270.98477
CANDIDATE,1.97,196,583.8531
CANDIDATE,11.19,924,72.782432
FALSE POSITIVE,61.97,2917,2.74703312
CANDIDATE,5.97,334,440.171272
CANDIDATE,2.44,249,474.96952000000005
FALSE POSITIVE,0.69,1720,0.864651455
CANDIDATE,1.75,448,74.624063
FALSE POSITIVE,1.47,198,512.11636
FALSE POSITIVE,2.4,253,348.61891
FALSE POSITIVE,7.35,377,416.9504
FALSE POSITIVE,64.56,280,397.3958488
CONFIRMED,6.71,925,62.134919
FALSE POSITIVE,15.15,3257,1.6674820030000002
CANDIDATE,2.28,196,574.65297
CANDIDATE,0.78,533,21.9578446
FALSE POSITIVE,6.16,646,77.395279
FALSE POSITIVE,2.42,217,612.882452
CANDIDATE,1.26,337,107.904526
FALSE POSITIVE,70.42,991,11.03571773
FALSE POSITIVE,2.33,363,282.029084
FALSE POSITIVE,1.7,332,339.18109
FALSE POSITIVE,283.93,2353,3.55650976
CANDIDATE,1.5,1443,3.1318392000000004
FALSE POSITIVE,69.68,740,25.28523234
CANDIDATE,3.52,379,207.76789399999998
CANDIDATE,1.59,450,113.083522
FALSE POSITIVE,0.82,1648,1.23138339
CANDIDATE,1.24,212,381.37504
FALSE POSITIVE,0.79,603,7.2269859
CANDIDATE,41.02,1860,0.762724045
CANDIDATE,4.4,319,529.39169
FALSE POSITIVE,2.51,277,362.49906
FALSE POSITIVE,2.54,281,190.65896
CONFIRMED,2.62,182,509.99740199999997
CANDIDATE,3.0,376,388.04846299999997
CANDIDATE,1.57,455,34.026986799999996
FALSE POSITIVE,2.41,405,173.219879
CANDIDATE,2.56,241,511.88199999999995
CANDIDATE,1.15,313,96.16705
FALSE POSITIVE,2.2,413,95.254421
CONFIRMED,3.2,248,425.48353899999995
CANDIDATE,2.88,347,208.800733
CANDIDATE,22.7,1057,7.8633612379999995
FALSE POSITIVE,1.29,1654,0.745086745
CANDIDATE,2.05,363,208.04713700000002
CANDIDATE,1.53,379,30.561533
CONFIRMED,0.79,1093,6.10968225
CANDIDATE,3.1,769,53.554545999999995
CANDIDATE,17.89,795,119.07964199999999
FALSE POSITIVE,2.06,291,371.18647999999996
CANDIDATE,1.31,586,20.5858591
FALSE POSITIVE,149.1,1127,10.90962154
CANDIDATE,3.45,496,113.573945
FALSE POSITIVE,2.03,597,27.0779813
FALSE POSITIVE,2.27,199,542.91133
FALSE POSITIVE,1.93,260,189.961729
FALSE POSITIVE,2.39,193,432.074696
CANDIDATE,2.32,413,169.415073
FALSE POSITIVE,8.24,1710,3.21318517
CANDIDATE,1.85,524,57.774937300000005
FALSE POSITIVE,2.85,307,613.82905
FALSE POSITIVE,1.12,227,476.80454000000003
CONFIRMED,1.75,1122,4.09513876
FALSE POSITIVE,1.65,442,81.704814
FALSE POSITIVE,0.83,1847,0.7796158740000001
FALSE POSITIVE,2.44,223,578.21805
CANDIDATE,4.03,345,317.009388
FALSE POSITIVE,2.35,323,224.469892
FALSE POSITIVE,1.04,196,208.02788999999999
CANDIDATE,0.73,773,7.77710639
FALSE POSITIVE,2.69,323,105.895315
FALSE POSITIVE,2.76,525,61.224557999999995
FALSE POSITIVE,30.17,189,444.46522000000004
FALSE POSITIVE,1.23,969,8.48039
CANDIDATE,3.66,370,445.351255
FALSE POSITIVE,20.93,2349,21.12752693
FALSE POSITIVE,1.03,432,23.934182500000002
FALSE POSITIVE,2.44,409,87.77579899999999
FALSE POSITIVE,52.34,775,8.780603773
CANDIDATE,5.27,630,97.5137491
FALSE POSITIVE,2.64,223,549.42772
FALSE POSITIVE,8.98,486,284.66684399999997
FALSE POSITIVE,4.89,215,551.49832
FALSE POSITIVE,38.47,252,351.2878737
FALSE POSITIVE,2.13,274,376.934014
CANDIDATE,4.81,603,17.168095
FALSE POSITIVE,1.3,305,124.091252
FALSE POSITIVE,2.49,240,403.163148
CANDIDATE,6.81,393,341.557931
FALSE POSITIVE,2.23,186,351.25068999999996
FALSE POSITIVE,2.84,255,212.771978
CANDIDATE,2.61,337,65.3558881
FALSE POSITIVE,0.97,1420,1.33255577
FALSE POSITIVE,0.97,1703,1.33259275
FALSE POSITIVE,52.42,1623,36.6092739
CANDIDATE,1.52,499,39.399926
CANDIDATE,25.84,2912,0.8125923620000001
FALSE POSITIVE,1.25,2858,0.566805859
FALSE POSITIVE,1.94,244,520.5826900000001
CANDIDATE,1.54,460,126.58605800000001
CANDIDATE,5.65,855,18.347081
CANDIDATE,5.78,588,57.140035
CANDIDATE,17.37,1528,9.3589254
CANDIDATE,23.47,2292,4.15472242
CANDIDATE,2.12,437,87.565484
FALSE POSITIVE,2.7,258,535.1515
FALSE POSITIVE,1.43,354,209.238576
CANDIDATE,2.58,223,353.65927
CANDIDATE,2.41,251,346.4174
FALSE POSITIVE,50.7,499,27.65960779
CANDIDATE,1.01,674,21.799751500000003
CANDIDATE,2.0,649,54.595746
CANDIDATE,1.9,912,22.0495604
FALSE POSITIVE,2.2,207,585.64118
FALSE POSITIVE,1.26,191,574.69029
CANDIDATE,2.95,553,48.8130123
FALSE POSITIVE,19.25,237,280.16049560000005
FALSE POSITIVE,2.03,284,370.46262
FALSE POSITIVE,1.79,235,480.19415999999995
FALSE POSITIVE,1.86,214,368.49827999999997
FALSE POSITIVE,101.15,1605,6.993576155
FALSE POSITIVE,373.77,3438,1.8114611280000001
FALSE POSITIVE,193.73,2009,2.17491508
FALSE POSITIVE,1.71,152,441.61919000000006
FALSE POSITIVE,0.73,409,24.5002702
FALSE POSITIVE,3.01,301,318.49078
FALSE POSITIVE,2.12,203,362.0619
FALSE POSITIVE,127.25,2004,1.3406499109999999
FALSE POSITIVE,69.4,737,30.69533113
FALSE POSITIVE,22.86,687,11.37444271
CANDIDATE,2.86,342,411.44705600000003
CANDIDATE,1.19,501,29.937114299999998
CANDIDATE,14.58,411,651.358046
FALSE POSITIVE,4.63,498,407.97623
CANDIDATE,1.64,337,212.60397999999998
CANDIDATE,5.0,790,50.550788
CANDIDATE,5.94,423,285.37456099999997
FALSE POSITIVE,196.78,1931,6.279888981
CANDIDATE,1.05,592,93.359737
FALSE POSITIVE,40.88,216,519.8022187
CANDIDATE,1.6,531,84.93435699999999
FALSE POSITIVE,1.71,456,48.9200563
FALSE POSITIVE,2.65,266,583.73632
FALSE POSITIVE,0.69,116,502.658
CANDIDATE,6.57,293,397.499229
CANDIDATE,1.93,407,192.13874099999998
CANDIDATE,2.31,204,281.95332
FALSE POSITIVE,1.09,700,12.71368909
CANDIDATE,36.19,8346,1.3917168340000001
FALSE POSITIVE,52.74,390,70.51623381
FALSE POSITIVE,167.05,2452,2.645596805
FALSE POSITIVE,1.49,210,388.67155
FALSE POSITIVE,1.66,322,274.553579
FALSE POSITIVE,5.29,1822,1.80774253
CANDIDATE,7.58,401,520.655224
CANDIDATE,3.24,270,369.93355
FALSE POSITIVE,1.95,550,28.736976600000002
FALSE POSITIVE,14.14,3440,2.45649061
FALSE POSITIVE,1.44,216,323.77153
FALSE POSITIVE,0.95,517,40.0389613
FALSE POSITIVE,46.14,617,22.57197263
FALSE POSITIVE,93.47,2505,1.018861199
FALSE POSITIVE,2.92,560,149.356804
FALSE POSITIVE,2.23,729,113.993156
FALSE POSITIVE,2.22,1771,2.79123954
CANDIDATE,2.7,317,102.493119
CANDIDATE,1.56,1379,6.13292733
CANDIDATE,1.37,689,12.63063129
FALSE POSITIVE,2.03,180,286.02266000000003
CANDIDATE,9.5,1064,7.95445779
FALSE POSITIVE,6815.75,221,331.70918
FALSE POSITIVE,1.91,225,575.42002
FALSE POSITIVE,1.73,241,365.739893
CANDIDATE,5.13,497,104.198102
FALSE POSITIVE,1.55,215,368.72715
CANDIDATE,3.02,777,8.585287199999998
CANDIDATE,2.63,551,102.100752
CANDIDATE,7.12,468,335.43143
FALSE POSITIVE,3.1,198,558.21886
CANDIDATE,1.56,321,290.02002000000005
CANDIDATE,4.92,395,279.21957000000003
CANDIDATE,9.56,493,348.665961
FALSE POSITIVE,2.11,131,616.34132
CANDIDATE,2.56,405,222.28056
FALSE POSITIVE,1.62,190,570.01886
FALSE POSITIVE,0.63,115,390.40832
FALSE POSITIVE,1.32,334,191.528018
FALSE POSITIVE,1.32,626,15.403276500000002
CANDIDATE,0.97,937,7.58062893
FALSE POSITIVE,2.55,536,61.0011095
FALSE POSITIVE,2.28,352,198.23238899999998
FALSE POSITIVE,26.13,2327,0.66062715
CANDIDATE,18.92,579,248.421771
FALSE POSITIVE,7.88,413,456.5734
FALSE POSITIVE,5.26,589,344.06248
CANDIDATE,2.1,206,551.2239599999999
FALSE POSITIVE,2.19,210,466.90824000000003
FALSE POSITIVE,72.91,783,31.59115876
FALSE POSITIVE,2.47,240,356.99135
FALSE POSITIVE,2.08,460,96.120478
FALSE POSITIVE,2.02,1243,9.63647672
FALSE POSITIVE,2.53,172,395.94327000000004
CANDIDATE,1.28,450,58.66921800000001
CANDIDATE,1.27,321,150.728285
FALSE POSITIVE,0.68,219,322.544807
FALSE POSITIVE,49.49,860,22.57494749
FALSE POSITIVE,6.85,536,85.56922229999999
CANDIDATE,1.36,738,7.07987663
FALSE POSITIVE,1.75,494,91.240335
CANDIDATE,3.01,283,357.41382000000004
FALSE POSITIVE,2.25,302,359.85474500000004
FALSE POSITIVE,5.09,277,422.255426
CANDIDATE,1.56,503,41.99346729999999
CANDIDATE,1.46,353,94.67782
FALSE POSITIVE,2.35,341,290.196139
FALSE POSITIVE,1.87,265,471.39698
FALSE POSITIVE,3.96,591,175.45281200000002
FALSE POSITIVE,10.75,444,366.68463399999996
CANDIDATE,2.49,219,291.306507
FALSE POSITIVE,1.26,245,436.42852
CANDIDATE,4.92,223,466.002988
FALSE POSITIVE,1.0,106,302.77571
CANDIDATE,2.79,233,355.86134
CANDIDATE,1.66,257,545.205601
CANDIDATE,1.52,449,105.053389
FALSE POSITIVE,3.14,537,24.7967294
CANDIDATE,60.47,465,44.7060191
FALSE POSITIVE,15.75,799,125.27781499999999
CANDIDATE,1.87,719,27.202067200000002
FALSE POSITIVE,62.03,482,64.71316809
FALSE POSITIVE,4.58,829,40.7282314
FALSE POSITIVE,293.01,4194,1.0365921359999999
CANDIDATE,1.88,249,559.7855940000001
CANDIDATE,1.0,314,109.43946000000001
CANDIDATE,2.15,346,164.50743899999998
CANDIDATE,4.03,219,370.84786
CANDIDATE,0.94,421,73.90899499999999
FALSE POSITIVE,3.19,321,212.64617900000002
FALSE POSITIVE,1.13,230,371.54879
FALSE POSITIVE,0.89,245,226.499243
CANDIDATE,1.74,284,251.48807999999997
FALSE POSITIVE,25.24,424,19.15976088
FALSE POSITIVE,0.92,1370,2.61594288
FALSE POSITIVE,1.81,1442,1.6860096430000002
CANDIDATE,0.85,591,32.033211
CANDIDATE,1.69,388,43.3975622
FALSE POSITIVE,1.61,230,344.961485
CANDIDATE,1.18,896,22.2659599
FALSE POSITIVE,6.12,483,199.064336
FALSE POSITIVE,17.56,605,277.114286
FALSE POSITIVE,3.41,331,323.159363
CANDIDATE,1.13,639,21.512259
FALSE POSITIVE,4.84,1112,22.8631517
CANDIDATE,2.29,600,97.942437
FALSE POSITIVE,2.59,251,163.820347
CANDIDATE,1.08,149,493.30572
FALSE POSITIVE,1.82,285,419.93372999999997
FALSE POSITIVE,2.18,277,322.221973
CANDIDATE,3.2,304,235.413973
FALSE POSITIVE,3.15,222,366.68293
CANDIDATE,6.15,334,217.792748
CONFIRMED,6.04,449,259.34304
FALSE POSITIVE,1.75,993,8.34410791
CANDIDATE,0.49,761,4.76815507
FALSE POSITIVE,223.75,2427,2.709570339
FALSE POSITIVE,1.78,209,364.18129
FALSE POSITIVE,49.03,2137,0.855294909
FALSE POSITIVE,3.88,405,350.609298
FALSE POSITIVE,26.09,790,172.621943
FALSE POSITIVE,46.27,1653,0.699985822
FALSE POSITIVE,1.38,468,35.9216912
FALSE POSITIVE,62.51,1670,35.87269179999999
FALSE POSITIVE,14.76,510,359.8455
CANDIDATE,2.42,267,114.40618700000002
FALSE POSITIVE,0.75,217,132.114
FALSE POSITIVE,109061.0,802,217.170081
CANDIDATE,2.07,266,287.33114
CONFIRMED,2.64,1003,9.878850199999999
FALSE POSITIVE,2.2,337,189.456089
CANDIDATE,2.87,289,230.358183
FALSE POSITIVE,1.88,251,211.54113999999998
FALSE POSITIVE,1.6,209,88.523517
FALSE POSITIVE,1.27,499,134.35872
FALSE POSITIVE,1.52,185,588.63759
FALSE POSITIVE,1.84,401,284.87177
FALSE POSITIVE,0.98,946,9.8338474
CANDIDATE,1.84,273,190.860818
FALSE POSITIVE,2.42,280,374.41812999999996
FALSE POSITIVE,2.19,308,263.30197999999996
FALSE POSITIVE,2.98,182,370.31761
FALSE POSITIVE,155.22,3344,1.080695116
CANDIDATE,1.16,770,11.8307724
FALSE POSITIVE,1.94,212,434.28175
CANDIDATE,2.13,744,16.2957847
FALSE POSITIVE,1.5,809,58.92565
FALSE POSITIVE,27.78,1263,24.0733775
CANDIDATE,1.19,565,19.2405821
CANDIDATE,1.35,512,28.684308
CANDIDATE,2.99,302,265.29617
CANDIDATE,2.44,530,61.569765000000004
FALSE POSITIVE,2.48,465,58.940568999999996
FALSE POSITIVE,0.74,390,14.1502311
FALSE POSITIVE,1.04,1267,1.71029474
CANDIDATE,0.8,589,31.8245304
CANDIDATE,1.85,507,47.557135200000005
FALSE POSITIVE,57.6,1572,1.838514245
FALSE POSITIVE,50.83,1100,8.412008943
CANDIDATE,4.49,1090,27.249752100000002
FALSE POSITIVE,218.79,2014,2.283466438
FALSE POSITIVE,27.66,556,17.27929077
CANDIDATE,3.14,956,16.997289399999996
FALSE POSITIVE,1.7,595,88.433122
FALSE POSITIVE,106.99,1481,4.326946311
FALSE POSITIVE,1.3,216,527.29093
FALSE POSITIVE,2.41,526,168.858303
FALSE POSITIVE,28.3,1185,19.38444245
FALSE POSITIVE,89.16,1035,10.13540105
CANDIDATE,1.42,729,15.3573445
CONFIRMED,1.92,955,5.71668787
CONFIRMED,1.51,398,51.1658019
FALSE POSITIVE,0.88,703,12.4249559
FALSE POSITIVE,1.05,1143,12.427135
CANDIDATE,2.17,453,77.79271800000001
FALSE POSITIVE,52.58,1853,1.9461985130000001
FALSE POSITIVE,55.28,2333,5.288547653
CANDIDATE,2.8,288,294.05526299999997
FALSE POSITIVE,23.87,315,30.4838006
FALSE POSITIVE,66.22,3389,5.7584367
FALSE POSITIVE,39.03,2319,8.58599537
FALSE POSITIVE,40.38,907,9.892240848
FALSE POSITIVE,1.51,528,126.50565700000001
FALSE POSITIVE,120.13,3553,1.129848432
FALSE POSITIVE,25.68,818,7.244778994
FALSE POSITIVE,0.99,2467,0.7309642409999999
FALSE POSITIVE,93.52,892,17.73402024
CANDIDATE,2.46,519,46.245164
CANDIDATE,1.19,932,9.7043379
CANDIDATE,0.67,582,34.775371
CANDIDATE,1.26,851,12.7713826
FALSE POSITIVE,90.08,2492,0.829019343
FALSE POSITIVE,14.71,610,215.778765
FALSE POSITIVE,1.73,1051,1.4444860830000001
CONFIRMED,0.91,1010,5.99273265
CONFIRMED,0.85,1065,5.10110666
FALSE POSITIVE,46.44,1496,11.6089351
FALSE POSITIVE,1.84,387,94.22498
CANDIDATE,1.1,629,14.237841699999999
FALSE POSITIVE,4.41,600,241.0122
CANDIDATE,1.19,885,10.8206034
FALSE POSITIVE,2.24,340,164.689421
FALSE POSITIVE,29.95,1428,4.264729569
FALSE POSITIVE,30.97,958,4.8044697119999995
FALSE POSITIVE,49.79,1421,6.150529292000001
CANDIDATE,0.92,1058,10.209026800000002
FALSE POSITIVE,90.12,590,62.7356439
FALSE POSITIVE,24.91,782,7.035518449
CANDIDATE,1.67,665,54.291633600000004
FALSE POSITIVE,9.23,390,453.54212
